50362	41943
51401	41132
48879	42800
50142	42229
51708	40867
51715	40667
49862	42235
50987	41300
49793	42435
164198	17241
158361	17598
164718	17227
166581	17174
158037	17660
158881	17584
151312	18011
167101	17160
160744	17531
160903	17416
170349	16938
157376	17737
146682	18419
155804	17917
147631	18218
151351	17993
150647	18184
170098	17102
161423	17402
171682	16831
153695	17944
147364	18356
143001	18626
156128	17855
144089	18511
146172	18487
155843	17899
146721	18401
157415	17719
165845	17188
122147	20675
143683	18563
139459	18919
142630	18780
156167	17837
147403	18338
143040	18608
153734	17926
180626	16523
186920	16458
124786	20387
140141	18856
142224	18832
137449	19235
138000	19188
137455	19188
142102	18838
142790	18729
179293	16630
176945	16730
184256	16502
190550	16437
37889	55111
124073	20470
138682	19125
135445	19504
137199	19356
135108	19532
138560	19131
142784	18775
147420	18321
174065	16764
38459	53773
139242	19068
168228	17121
38453	53889
38147	54104
39009	52840
37708	55424
19115	130405
18681	135629
18658	135966
30999	67444
38598	53482
39985	51192
38037	54632
39362	52390
37765	55305
39579	51502
38278	54086
19436	126968
38067	54605
38784	53276
41655	49328
37865	55208
39469	52030
40307	50869
41249	49638
19373	128979
19393	127945
18937	131912
19374	128470
30748	68537
59963	34515
38585	53599
42383	48695
39141	52411
41762	48968
40740	50658
42600	47807
41687	49274
19290	129079
19170	129744
18112	141595
32604	64024
60244	34437
61963	33566
61909	33828
43006	47497
43482	47486
40628	50778
41466	49617
43623	47197
42415	48641
18791	134023
17780	146031
18379	137345
18022	143449
32992	63500
31317	66778
31923	64658
30770	68222
32810	63661
33219	62925
63630	32901
62244	33488
58408	35185
42450	48185
40778	50098
43727	47146
42537	48164
136726	19400
131116	19671
125452	20138
17690	147885
18583	136071
18521	136729
18289	139199
18878	132401
18022	142685
32377	64599
32307	64636
32581	64367
31553	66450
31770	66286
32664	63756
33183	63060
61630	33850
61289	34026
58689	35107
57911	35263
42278	48761
44455	46513
135621	19457
132221	19614
128004	20079
15851	178715
16738	162521
17690	147121
19082	131127
18725	135455
19020	131785
18848	133937
18289	138435
18788	134255
33347	62155
31815	65816
33637	61604
31258	66899
31095	67237
33127	63437
61911	33772
64467	32738
63190	33256
58192	35185
55743	36706
134233	19581
135821	19409
122481	20627
128040	19949
16708	164057
16598	165448
16964	160673
16999	160237
16406	167465
16980	160580
17920	143707
17509	151480
17544	149996
18226	140446
18493	137161
34088	61253
34318	60970
31880	65471
34804	59820
61414	33850
63506	33184
63560	32922
59073	34975
54422	38093
