218505	16225
194536	17602
163592	19014
185748	18186
161584	19098
129797	19825
149351	19749
152338	19194
101126	22419
94735	27303
82247	31192
77017	34574
77849	32645
70858	36375
71188	35729
68116	37673
67505	37917
70736	37662
63044	42236
63397	41534
55339	42920
64943	41082
53361	45634
54152	45139
49004	52699
51805	48858
46216	54583
50794	52582
39438	64063
33658	82500
25148	119326
25934	113136
218466	16889
184151	18412
99559	24565
84565	28513
73090	35538
65633	39857
67008	38851
63352	41892
62016	42391
51272	50348
47523	53377
46000	57603
43351	58387
42236	61939
45392	58010
37718	69149
36988	75973
34487	79963
34903	79223
29029	94179
32468	86859
33419	82967
27400	95459
30831	87897
32519	86439
30385	93108
25470	117461
26336	105948
22624	124997
23577	124737
22386	137476
21200	145165
20176	155347
20338	146795
22299	140550
19746	158257
17264	182027
17491	176843
19558	173775
16620	219812
15203	232433
16628	211819
16445	230947
